报道时间,国家,地区,城市,新增确诊,新增出院,新增死亡,消息来源
2月13日,中国,江苏,泰州市,1,9,0,江苏卫健委
2月13日,中国,江苏,扬州市,2,0,0,江苏卫健委
2月13日,中国,江苏,盐城市,4,3,0,江苏卫健委
2月13日,中国,江苏,淮安市,4,0,0,江苏卫健委
2月13日,中国,江苏,连云港市,3,0,0,江苏卫健委
2月13日,中国,江苏,南通市,1,-1,0,江苏卫健委
2月13日,中国,江苏,苏州市,1,0,0,江苏卫健委
2月13日,中国,江苏,常州市,2,5,0,江苏卫健委
2月13日,中国,江苏,徐州市,5,0,0,江苏卫健委
2月13日,中国,江苏,无锡市,1,0,0,江苏卫健委
2月13日,中国,江苏,南京市,3,0,0,江苏卫健委
2月13日,中国,安徽,淮南市,-1,0,0,央视新闻
2月13日,中国,安徽,铜陵市,1,0,0,央视新闻
2月13日,中国,安徽,六安市,1,0,0,央视新闻
2月13日,中国,安徽,滁州市,1,0,0,央视新闻
2月13日,中国,安徽,阜阳市,4,0,0,央视新闻
2月13日,中国,安徽,蚌埠市,5,0,1,央视新闻
2月13日,中国,安徽,宿州市,2,4,0,央视新闻
2月13日,中国,安徽,亳州市,3,0,0,央视新闻
2月13日,中国,安徽,淮北市,1,1,0,央视新闻
2月13日,中国,安徽,合肥市,4,4,0,央视新闻
2月13日,中国,山东,临沂市,0,2,0,山东卫建委
2月13日,中国,山东,潍坊市,0,1,0,山东卫建委
2月13日,中国,山东,烟台市,3,4,0,山东卫建委
2月13日,中国,山东,德州市,2,0,0,山东卫建委
2月13日,中国,山东,济宁市,1,0,0,山东卫建委
2月13日,中国,山东,淄博市,3,0,0,山东卫建委
2月13日,中国,福建,宁德市,1,1,0,福建卫健委
2月13日,中国,福建,南平市,1,1,0,福建卫健委
2月13日,中国,福建,莆田市,2,7,0,福建卫健委
2月13日,中国,福建,泉州市,1,0,0,福建卫健委
2月13日,中国,福建,厦门市,2,2,0,福建卫健委
2月13日,中国,四川,广安市,0,2,0,四川卫健委
2月13日,中国,四川,内江市,0,1,0,四川卫健委
2月13日,中国,四川,甘孜州,1,0,0,四川卫健委
2月13日,中国,四川,雅安市,1,0,0,四川卫健委
2月13日,中国,四川,宜宾市,1,0,0,四川卫健委
2月13日,中国,四川,南充市,1,0,0,四川卫健委
2月13日,中国,四川,内江市,1,0,0,四川卫健委
2月13日,中国,四川,德阳市,1,0,0,四川卫健委
2月13日,中国,四川,达州市,3,0,0,四川卫健委
2月13日,中国,四川,成都市,6,1,0,四川卫健委
2月13日,中国,河南,商丘市,1,5,1,央视新闻
2月13日,中国,河南,焦作市,1,0,0,央视新闻
2月9日,中国,河南,新乡市,1,0,2,央视新闻
2月13日,中国,河南,安阳市,1,0,0,央视新闻
2月13日,中国,河南,平顶山市,1,0,0,央视新闻
2月13日,中国,河南,洛阳市,1,0,0,央视新闻
2月13日,中国,河南,周口市,2,0,0,央视新闻
2月13日,中国,河南,郑州市,4,0,0,央视新闻
2月13日,中国,河南,驻马店市,6,8,0,央视新闻
2月13日,中国,河南,南阳市,7,0,0,央视新闻
2月13日,中国,河南,信阳市,9,0,0,央视新闻
2月13日,中国,吉林,吉林市,0,1,0,人民日报
2月13日,中国,吉林,公主岭市,0,1,0,人民日报
2月13日,中国,吉林,辽源市,0,1,0,人民日报
2月13日,中国,吉林,四平市,1,0,0,人民日报
2月13日,中国,广西,梧州市,,2,,广西卫健委
2月13日,中国,广西,柳州市,,3,,广西卫健委
2月13日,中国,广西,北海市,,2,,广西卫健委
2月13日,中国,广西,南宁市,,9,,广西卫健委
2月13日,中国,广西,地市明细不详,,-16,,广西卫健委
2月13日,中国,广西,柳州市,0,1,0,广西卫健委
2月13日,中国,广西,南宁市,0,1,0,广西卫健委
2月13日,中国,河北,秦皇岛市,0,1,0,河北卫健委
2月13日,中国,河北,保定市,0,2,0,河北卫健委
2月13日,中国,河北,廊坊市,1,0,0,河北卫健委
2月13日,中国,河北,邯郸市,2,2,0,河北卫健委
2月13日,中国,河北,唐山市,2,0,0,河北卫健委
2月13日,中国,河北,张家口市,4,1,0,河北卫健委
2月13日,中国,河北,沧州市,5,0,1,河北卫健委
2月13日,中国,黑龙江,齐齐哈尔市,0,3,0,黑龙江卫健委
2月13日,中国,黑龙江,黑河市,4,0,0,黑龙江卫健委
2月13日,中国,黑龙江,七台河市,1,0,0,黑龙江卫健委
2月13日,中国,黑龙江,鸡西市,1,0,0,黑龙江卫健委
2月13日,中国,黑龙江,绥化市,2,0,0,黑龙江卫健委
2月13日,中国,黑龙江,哈尔滨市,9,0,1,黑龙江卫健委
2月13日,中国,湖北,神农架林区,0,1,0,湖北卫健委
2月13日,中国,湖北,天门市,0,1,0,湖北卫健委
2月13日,中国,湖北,仙桃市,0,5,0,湖北卫健委
2月13日,中国,湖北,恩施州,0,10,0,湖北卫健委
2月13日,中国,湖北,随州市,0,11,0,湖北卫健委
2月13日,中国,湖北,咸宁市,0,19,0,湖北卫健委
2月13日,中国,湖北,黄冈市,0,89,0,湖北卫健委
2月13日,中国,湖北,孝感市,0,28,0,湖北卫健委
2月13日,中国,湖北,鄂州市,0,23,0,湖北卫健委
2月13日,中国,湖北,荆门市,0,11,0,湖北卫健委
2月13日,中国,湖北,荆州市,0,22,2,湖北卫健委
2月13日,中国,湖北,宜昌市,0,10,0,湖北卫健委
2月13日,中国,湖北,襄阳市,0,6,0,湖北卫健委
2月13日,中国,湖北,十堰市,0,11,0,湖北卫健委
2月13日,中国,湖北,黄石市,0,17,0,湖北卫健委
2月13日,中国,湖北,武汉市,0,538,0,湖北卫健委
2月13日,中国,上海,崇明县,1,0,0,上海卫健委
2月13日,中国,上海,长宁区,1,0,0,上海卫健委
2月13日,中国,湖北,仙桃市,0,0,3,湖北卫健委
2月13日,中国,湖北,恩施州,0,0,1,湖北卫健委
2月13日,中国,湖北,随州市,0,0,2,湖北卫健委
2月13日,中国,湖北,咸宁市,0,0,1,湖北卫健委
2月13日,中国,湖北,黄冈市,0,0,4,湖北卫健委
2月13日,中国,湖北,孝感市,0,0,4,湖北卫健委
2月13日,中国,湖北,鄂州市,0,0,2,湖北卫健委
2月13日,中国,湖北,荆州市,0,0,2,湖北卫健委
2月13日,中国,湖北,宜昌市,0,0,3,湖北卫健委
2月13日,中国,湖北,襄阳市,0,0,1,湖北卫健委
2月13日,中国,湖北,黄石市,0,0,3,湖北卫健委
2月13日,中国,湖北,武汉市,0,0,216,湖北卫健委
2月13日,中国,湖北,潜江市,4,0,0,湖北卫健委
2月13日,中国,湖北,天门市,69,0,0,湖北卫健委
2月13日,中国,湖北,仙桃市,20,0,0,湖北卫健委
2月13日,中国,湖北,恩施州,26,0,0,湖北卫健委
2月13日,中国,湖北,随州市,31,0,0,湖北卫健委
2月13日,中国,湖北,咸宁市,9,0,0,湖北卫健委
2月13日,中国,湖北,黄冈市,264,0,0,湖北卫健委
2月13日,中国,湖北,孝感市,123,0,0,湖北卫健委
2月13日,中国,湖北,鄂州市,204,0,0,湖北卫健委
2月13日,中国,湖北,荆门市,231,0,0,湖北卫健委
2月13日,中国,湖北,荆州市,321,0,0,湖北卫健委
2月13日,中国,湖北,宜昌市,26,0,0,湖北卫健委
2月13日,中国,湖北,襄阳市,13,0,0,湖北卫健委
2月13日,中国,湖北,十堰市,26,0,0,湖北卫健委
2月13日,中国,湖北,黄石市,37,0,0,湖北卫健委
2月13日,中国,湖北,武汉市,13436,0,0,湖北卫健委
2月13日,中国,山西,运城市,0,2,0,央视新闻
2月13日,中国,山西,大同市,0,1,0,央视新闻
2月13日,英国,英国,,1,0,0,央视新闻
2月13日,中国,云南,地市明细不详,0,-3,0,央视新闻
2月13日,中国,云南,昆明市,0,3,0,央视新闻
2月13日,中国,云南,昆明市,0,1,0,央视新闻
2月13日,中国,重庆,两江新区,0,1,0,央视新闻
2月13日,中国,重庆,璧山区,0,1,0,央视新闻
2月13日,中国,重庆,綦江区,0,1,0,央视新闻
2月13日,中国,重庆,长寿区,0,5,0,央视新闻
2月13日,中国,重庆,渝北区,0,1,0,央视新闻
2月13日,中国,重庆,南岸区,0,1,0,央视新闻
2月13日,中国,重庆,九龙坡区,0,2,0,央视新闻
2月13日,中国,重庆,大渡口区,0,2,0,央视新闻
2月13日,中国,重庆,万州区,0,1,0,央视新闻
2月13日,中国,重庆,两江新区,1,0,0,央视新闻
2月13日,中国,重庆,奉节县,1,0,0,央视新闻
2月13日,中国,重庆,綦江区,3,0,0,央视新闻
2月13日,中国,重庆,合川区,1,0,0,央视新闻
2月13日,中国,重庆,长寿区,1,0,0,央视新闻
2月13日,中国,重庆,南岸区,1,0,0,央视新闻
2月13日,中国,重庆,万州区,1,0,0,央视新闻
2月13日,中国,山西,大同市,1,0,0,央视新闻
2月13日,中国,山西,晋中市,1,0,0,央视新闻
2月12日,越南,越南,NA,0,1,0,央视新闻
2月12日,中国,甘肃,甘南州,1,0,0,央视
2月12日,中国,河南,洛阳市,0,2,0,央视
2月12日,中国,河南,郑州市,0,7,0,郑州卫健委
2月12日,中国,江苏,南京市,0,2,0,央视
2月12日,中国,内蒙古,赤峰市,0,1,0,央视
2月12日,中国,天津,宝坻区,2,0,0,央视
2月12日,中国,辽宁,辽阳市,0,1,0,央视
2月12日,中国,辽宁,葫芦岛市,0,0,1,央视
2月12日,中国,香港,NA,0,1,0,央视
2月12日,中国,海南,东方市,0,1,0,海南卫健委
2月10日,中国,海南,临高县,0,1,0,海南卫健委
2月12日,中国,海南,万宁市,0,1,0,海南卫健委
2月11日,泰国,泰国,NA,1,0,0,泰国卫生部
2月12日,中国,山东,德州市,0,0,1,山东卫健委
2月12日,中国,海南,儋州市,4,0,0,海南卫健委
2月12日,中国,海南,三亚市,2,0,0,海南卫健委
2月12日,新加坡,新加坡,NA,3,6,0,新加坡卫生部
2月12日,日本,日本,NA,0,8,0,日本厚生劳务省
2月12日,中国,山东,菏泽市,0,1,0,山东卫建委
2月12日,中国,山东,泰安市,0,3,0,山东卫建委
2月12日,中国,山东,威海市,0,1,0,山东卫建委
2月12日,中国,山东,济宁市,0,3,0,山东卫建委
2月12日,中国,山东,青岛市,0,1,0,山东卫建委
2月12日,中国,福建,泉州市,0,2,0,潇湘晨报
2月12日,中国,香港,,1,0,0,央视
2月12日,中国,澳门,,0,1,0,央视
2月12日,中国,贵州,黔东南州,0,1,0,贵阳卫建委
2月12日,中国,贵州,贵阳市,2,0,0,贵阳卫建委
2月12日,中国,重庆,梁平区,0,1,0,重庆卫建委
2月12日,中国,重庆,两江新区,0,1,0,重庆卫建委
2月12日,中国,重庆,綦江区,2,0,0,重庆卫建委
2月12日,中国,重庆,南岸区,1,0,0,重庆卫建委
2月12日,中国,重庆,巫溪县,0,2,0,重庆卫建委
2月12日,中国,重庆,开州区,0,1,0,重庆卫建委
2月12日,中国,重庆,云阳县,0,1,0,重庆卫建委
2月12日,中国,重庆,忠县,0,1,0,重庆卫建委
2月12日,中国,重庆,万州区,1,1,0,重庆卫建委
2月12日,中国,福建,福州市,0,2,0,福州日报
2月12日,中国,海南,海口市,0,5,0,海口发布
2月12日,中国,云南,大理州,0,1,0,大理电视台
2月12日,中国,广东,深圳市,0,25,0,深圳卫建委
2月12日,中国,江苏,徐州市,0,6,0,徐州发布
2月12日,中国,广东,汕头市,0,1,0,汕头日报
2月12日,中国,云南,红河州,0,1,0,云南日报
2月12日,中国,江苏,无锡市,0,4,0,无锡日报
2月12日,中国,吉林,四平市,0,1,0,四平发布
2月12日,中国,福建,泉州市,0,1,0,东南早报
2月12日,中国,广东,梅州市,0,1,0,梅州电台新闻台
2月12日,中国,安徽,铜陵市,0,2,0,安徽发布
2月12日,中国,天津,地市明细不详,0,0,0,中新网
2月12日,中国,天津,宝坻区,1,0,0,央视
2月12日,中国,天津,北辰区,1,0,0,央视
2月12日,中国,天津,河北区,1,0,0,央视
2月12日,中国,河南,周口市,0,3,0,周口晚报
2月12日,中国,湖南,长沙市,0,8,0,湖南卫视
2月12日,中国,山东,聊城市,0,1,0,聊城晚报
2月12日,中国,广东,阳江市,0,4,0,阳江卫生健康局
2月12日,中国,四川,甘孜州,0,1,0,微甘孜
2月12日,中国,陕西,宝鸡市,0,3,0,华商网
2月12日,中国,广东,珠海市,0,4,0,珠海发布
2月12日,中国,青海,西宁市,0,4,0,西宁网络电视台
2月12日,中国,甘肃,天水市,0,4,0,甘肃发布
2月12日,中国,甘肃,天水市,0,1,0,潇湘晨报
2月11日,中国,甘肃,兰州市,0,4,0,甘肃卫健委
2月12日,中国,西藏,拉萨市,0,1,0,央视
2月12日,中国,江苏,苏州市,0,3,0,江苏新闻
2月12日,中国,湖南,邵阳市,0,5,0,邵阳共青团
2月12日,中国,安徽,合肥市,0,2,0,合肥晚报
2月12日,中国,山东,枣庄市,0,1,0,枣庄市立医院
2月12日,德国,德国,,2,0,0,央视
2月12日,中国,上海,闵行区,1,0,0,央视
2月12日,中国,上海,徐汇区,1,0,0,央视
2月12日,中国,上海,普陀区,3,0,0,央视
2月12日,中国,浙江,金华市,0,1,0,浙江之声
2月12日,中国,四川,南充市,0,1,0,南充政法委
2月12日,中国,四川,遂宁市,0,2,0,遂宁新闻网
2月12日,中国,江西,南昌市,0,2,0,南昌安义发布
2月12日,中国,安徽,马鞍山市,0,2,0,马鞍山发布
2月12日,中国,江苏,南通市,0,6,0,南通广播电视台
2月12日,中国,安徽,亳州市,0,5,0,亳州市政府
2月12日,中国,云南,昆明市,0,1,0,央视
2月12日,中国,河南,许昌市,0,2,0,许昌市卫健委
2月11日,中国,河南,信阳市,0,6,0,信阳市卫健委
2月12日,中国,河南,信阳市,0,4,0,信阳市卫健委
2月12日,中国,陕西,西安市,6,0,0,央视
2月12日,中国,北京,地市明细不详,0,7,0,央视
2月12日,中国,北京,密云区,1,0,0,央视
2月12日,中国,北京,大兴区,1,0,0,央视
2月12日,中国,北京,丰台区,2,0,0,央视
2月12日,中国,北京,海淀区,-1,0,0,央视
2月12日,中国,北京,西城区,4,0,0,央视
2月12日,中国,北京,东城区,3,0,0,央视
2月12日,中国,海南,昌江县,1,0,0,央视
2月12日,中国,海南,澄迈县,0,0,0,央视
2月12日,中国,海南,三亚市,0,0,0,央视
2月12日,中国,内蒙古,呼伦贝尔市,1,0,0,央视
2月12日,中国,内蒙古,赤峰市,1,0,0,央视
2月12日,中国,云南,红河州,1,0,0,央视
2月12日,中国,天津,宝坻区,1,0,0,央视
2月12日,中国,新疆,新疆生产建设兵团,2,0,0,央视
2月12日,中国,新疆,伊犁州,2,0,0,央视
2月12日,中国,吉林,长春市,2,0,0,央视
2月12日,中国,宁夏,吴忠市,4,0,0,央视
2月12日,中国,宁夏,银川市,1,0,0,央视
2月12日,中国,广东,惠州市,1,0,0,央视
2月12日,中国,广东,江门市,1,0,0,央视
2月12日,中国,广东,肇庆市,1,0,0,央视
2月12日,中国,广东,珠海市,1,0,0,央视
2月12日,中国,广东,茂名市,2,0,0,央视
2月12日,中国,广东,清远市,2,0,0,央视
2月12日,中国,广东,中山市,4,0,0,央视
2月12日,中国,广东,东莞市,5,0,0,央视
2月12日,中国,广东,广州市,6,0,0,央视
2月12日,中国,广东,佛山市,8,0,0,央视
2月12日,中国,广东,深圳市,11,0,0,央视
2月12日,中国,江西,赣州市,0,1,0,央视
2月12日,中国,江西,抚州市,1,2,0,央视
2月12日,中国,江西,吉安市,1,1,0,央视
2月12日,中国,江西,萍乡市,3,1,0,央视
2月12日,中国,江西,鹰潭市,4,0,0,央视
2月12日,中国,江西,九江市,4,1,0,央视
2月12日,中国,江西,上饶市,5,2,0,央视
2月12日,中国,江西,宜春市,5,6,0,央视
2月12日,中国,江西,新余市,7,4,0,央视
2月12日,中国,江西,南昌市,10,7,0,央视
2月12日,中国,浙江,丽水市,0,2,0,央视
2月12日,中国,浙江,台州市,0,3,0,央视
2月12日,中国,浙江,绍兴市,0,1,0,央视
2月12日,中国,浙江,湖州市,0,1,0,央视
2月12日,中国,浙江,金华市,1,3,0,央视
2月12日,中国,浙江,嘉兴市,2,1,0,央视
2月12日,中国,浙江,温州市,7,8,0,央视
2月12日,中国,浙江,宁波市,2,6,0,央视
2月12日,中国,浙江,杭州市,2,2,0,央视
2月12日,中国,湖南,娄底市,0,6,0,央视
2月12日,中国,湖南,怀化市,0,6,0,央视
2月12日,中国,湖南,永州市,0,5,0,央视
2月12日,中国,湖南,衡阳市,0,7,0,央视
2月12日,中国,湖南,永州市,1,0,0,央视
2月12日,中国,湖南,郴州市,5,1,0,央视
2月12日,中国,湖南,益阳市,4,6,0,央视
2月12日,中国,湖南,常德市,2,3,0,央视
2月12日,中国,湖南,岳阳市,12,3,0,央视
2月12日,中国,湖南,邵阳市,3,3,1,央视
2月12日,中国,湖南,株洲市,3,1,0,央视
2月12日,中国,湖南,长沙市,4,0,0,央视
2月12日,中国,贵州,黔东南州,0,1,0,央视
2月12日,中国,贵州,贵阳市,0,1,0,央视
2月12日,中国,贵州,黔南州,1,0,0,央视
2月12日,中国,贵州,铜仁市,1,0,0,央视
2月12日,中国,贵州,毕节市,1,2,0,央视
2月12日,中国,贵州,遵义市,1,0,0,央视
2月12日,中国,山东,潍坊市,0,3,0,山东卫健委
2月12日,中国,山东,青岛市,0,1,0,山东卫健委
2月12日,中国,山东,菏泽市,1,0,0,山东卫健委
2月12日,中国,山东,滨州市,1,0,0,山东卫健委
2月12日,中国,山东,聊城市,1,0,0,山东卫健委
2月12日,中国,山东,德州市,1,0,0,山东卫健委
2月12日,中国,山东,临沂市,1,1,0,山东卫健委
2月12日,中国,山东,威海市,1,0,0,山东卫健委
2月12日,中国,山东,济宁市,1,0,0,山东卫健委
2月12日,中国,山东,烟台市,2,0,0,山东卫健委
2月12日,中国,山东,济南市,1,0,0,央视
2月12日,中国,江苏,扬州市,0,3,0,央视
2月12日,中国,江苏,宿迁市,0,3,0,央视
2月12日,中国,江苏,镇江市,0,1,0,央视
2月12日,中国,江苏,泰州市,2,1,0,央视
2月12日,中国,江苏,盐城市,3,0,0,央视
2月12日,中国,江苏,淮安市,1,1,0,央视
2月12日,中国,江苏,连云港市,2,1,0,央视
2月12日,中国,江苏,南通市,2,0,0,央视
2月12日,中国,江苏,苏州市,4,0,0,央视
2月12日,中国,江苏,常州市,5,0,0,央视
2月12日,中国,江苏,徐州市,3,0,0,央视
2月12日,中国,江苏,无锡市,3,0,0,央视
2月12日,中国,江苏,南京市,3,0,0,央视
2月12日,中国,福建,莆田市,1,0,0,央视
2月12日,中国,福建,漳州市,2,0,0,央视
2月12日,中国,福建,厦门市,1,0,0,央视
2月12日,中国,福建,福州市,1,1,0,央视、福州日报
2月12日,中国,安徽,宣城市,0,2,0,央视
2月12日,中国,安徽,芜湖市,0,1,0,央视
2月12日,中国,安徽,马鞍山市,0,2,0,央视
2月12日,中国,安徽,滁州市,0,1,0,央视
2月12日,中国,安徽,淮南市,0,2,0,央视
2月12日,中国,安徽,池州市,1,0,0,央视
2月12日,中国,安徽,阜阳市,6,4,0,央视
2月12日,中国,安徽,蚌埠市,7,0,0,央视
2月12日,中国,安徽,宿州市,3,1,0,央视
2月12日,中国,安徽,亳州市,5,0,0,央视
2月12日,中国,安徽,合肥市,7,7,0,央视
2月12日,中国,四川,攀枝花市,0,3,0,央视
2月12日,中国,四川,宜宾市,1,0,0,央视
2月12日,中国,四川,眉山市,1,0,0,央视
2月12日,中国,四川,绵阳市,1,0,0,央视
2月12日,中国,四川,泸州市,1,0,0,央视
2月12日,中国,四川,成都市,1,0,0,央视
2月12日,中国,四川,内江市,2,0,0,央视
2月12日,中国,四川,达州市,3,0,0,央视
2月12日,中国,四川,甘孜州,9,0,0,央视
2月12日,钻石公主号,钻石公主号,,39,0,0,央视
2月12日,中国,河南,郑州市,0,0,1,央视
2月12日,中国,河南,开封市,0,1,0,开封卫健委
2月12日,中国,河南,周口市,1,0,0,央视
2月12日,中国,河南,鹤壁市,1,3,0,央视
2月12日,中国,河南,洛阳市,1,0,0,央视
2月12日,中国,河南,平顶山市,1,2,0,央视
2月12日,中国,河南,许昌市,2,2,0,央视
2月12日,中国,河南,濮阳市,2,0,0,央视
2月12日,中国,河南,漯河市,2,0,0,央视
2月12日,中国,河南,南阳市,2,3,0,央视
2月12日,中国,河南,驻马店市,2,6,0,央视
2月12日,中国,河南,信阳市,3,0,0,央视
2月12日,中国,河南,安阳市,3,0,0,央视
2月12日,中国,河南,新乡市,5,0,0,央视
2月12日,中国,河南,郑州市,5,0,0,央视
2月12日,中国,辽宁,铁岭市,3,0,0,央视
2月12日,中国,辽宁,锦州市,1,0,0,央视
2月12日,中国,辽宁,沈阳市,1,0,0,央视
2月12日,中国,广西,地市明细不详,0,1,0,央视
2月12日,中国,广西,北海市,3,0,0,央视
2月12日,中国,广西,桂林市,1,0,0,央视
2月12日,中国,广西,南宁市,3,0,0,央视
2月12日,中国,黑龙江,黑河市,2,0,0,央视
2月12日,中国,黑龙江,大庆市,1,0,0,央视
2月12日,中国,黑龙江,齐齐哈尔市,1,0,0,央视
2月12日,中国,黑龙江,双鸭山市,1,0,0,央视
2月12日,中国,黑龙江,绥化市,4,0,0,央视
2月12日,中国,黑龙江,鸡西市,5,0,0,央视
2月12日,中国,黑龙江,哈尔滨市,4,0,0,央视
2月12日,中国,河北,邢台市,0,1,0,央视
2月12日,中国,河北,保定市,1,0,0,央视
2月12日,中国,河北,邯郸市,2,0,0,央视
2月12日,中国,河北,廊坊市,2,3,0,央视
2月12日,中国,河北,唐山市,2,1,0,央视
2月12日,中国,河北,沧州市,5,2,0,央视
2月12日,中国,湖北,神农架林区,0,1,0,央视
2月12日,中国,湖北,潜江市,0,5,2,央视
2月12日,中国,湖北,恩施州,8,7,1,央视
2月12日,中国,湖北,咸宁市,10,14,1,央视
2月12日,中国,湖北,宜昌市,12,10,0,央视
2月12日,中国,湖北,仙桃市,22,2,2,央视
2月12日,中国,湖北,襄阳市,25,11,0,央视
2月12日,中国,湖北,十堰市,31,11,0,央视
2月12日,中国,湖北,天门市,32,0,0,央视
2月12日,中国,湖北,随州市,34,25,0,央视
2月12日,中国,湖北,荆州市,35,24,4,央视
2月12日,中国,湖北,黄石市,39,14,1,央视
